epoch,eval_loss,eval_accuracy,train_loss
0,2.5277516841888428,0.724956989288330,2.083785057067871
1,5.278205394744873,0.19916190207004547,4.323374271392822
2,4.825523376464844,0.2508764863014221,3.715702533721924
3,4.629587173461914,0.2767868936061859,3.632750988006592
4,4.470833778381348,0.29925042390823364,3.4925484657287598
5,4.352766990661621,0.31875112652778625,3.390223979949951
6,4.260683059692383,0.3327864110469818,3.306938886642456
7,4.210109233856201,0.34201735258102417,3.33447265625
8,4.149770736694336,0.3518739342689514,3.2779438495635986
9,4.099783420562744,0.3589329123497009,3.2314789295196533
10,4.055418014526367,0.3681166470050812,3.189288854598999
11,4.01555061340332,0.3741840422153473,3.1526424884796143
12,3.985267162322998,0.3801688253879547,3.12029767036438
13,3.955125331878662,0.38557517528533936,3.0894553661346436
14,3.9309911727905273,0.3904503583908081,3.06158709526062
15,3.9075348377227783,0.39554980397224426,3.0366108417510986
16,3.8866870403289795,0.39917370676994324,3.0127763748168945
17,3.867812156677246,0.402349054813385,2.9921653270721436
18,3.8495492935180664,0.40571328997612,2.970048189163208
19,3.8369719982147217,0.4089594781398773,2.953404426574707
20,3.8186774253845215,0.4112849235534668,2.9352006912231445
21,3.806938409805298,0.4137638211250305,2.9179975986480713
22,3.7956786155700684,0.4163961708545685,2.9011425971984863
23,3.7875123023986816,0.4180133640766144,2.8865551948547363
24,3.7778077125549316,0.42046865820884705,2.8722169399261475
25,3.762986421585083,0.42293575406074524,2.8588876724243164
26,3.755427598953247,0.4245293140411377,2.845097541809082
27,3.7480340003967285,0.4266541004180908,2.8323616981506348
28,3.7375004291534424,0.4285191595554352,2.8177273273468018
29,3.729024648666382,0.43075019121170044,2.806201219558716
30,3.7228357791900635,0.43214309215545654,2.7924985885620117
31,3.7156825065612793,0.433063805103302,2.7819230556488037
32,3.709728956222534,0.43564894795417786,2.768066644668579
33,3.702423334121704,0.43699464201927185,2.756284713745117
34,3.695558786392212,0.43790358304977417,2.747591018676758
35,3.690924882888794,0.43946173787117004,2.733706474304199
36,3.6861374378204346,0.441775381565094,2.723355770111084
37,3.6779592037200928,0.4425544738769531,2.7108097076416016
38,3.6775760650634766,0.4439355731010437,2.7007477283477783
39,3.673187017440796,0.44498613476753235,2.6907732486724854
40,3.6648004055023193,0.44669777154922485,2.679109573364258
41,3.6639790534973145,0.44857466220855713,2.668722629547119
42,3.6607446670532227,0.4495426118373871,2.6576480865478516
43,3.655411958694458,0.45019182562828064,2.647836446762085
44,3.651365041732788,0.45190346240997314,2.638812303543091
45,3.6499738693237305,0.4521041214466095,2.627633571624756
46,3.6433000564575195,0.45411086082458496,2.6169700622558594
47,3.6429786682128906,0.45350882411003113,2.608210802078247
48,3.6392359733581543,0.4556572139263153,2.600277900695801
49,3.6410627365112305,0.45553916692733765,2.5886383056640625
50,3.6342108249664307,0.4568140506744385,2.581329107284546
51,3.633542060852051,0.45734521746635437,2.5704658031463623
52,3.63274884223938,0.4581597149372101,2.5642588138580322
53,3.632542610168457,0.45917490124702454,2.5518648624420166
54,3.6272823810577393,0.46039074659347534,2.545334577560425
55,3.6279242038726807,0.46034350991249084,2.535825729370117
56,3.626631021499634,0.4612288475036621,2.5262961387634277
57,3.621706008911133,0.46174824237823486,2.519160032272339
58,3.6238913536071777,0.4631529450416565,2.509627103805542
59,3.6232423782348633,0.4635070562362671,2.5018393993377686
60,3.623544931411743,0.4654547870159149,2.4945807456970215
61,3.6227807998657227,0.46554920077323914,2.4854111671447754
62,3.621950149536133,0.46533674001693726,2.4765465259552
63,3.6210145950317383,0.46628108620643616,2.4695310592651367
64,3.6188459396362305,0.46645814180374146,2.4598190784454346
